skip	order_id	product_id	description	price	quantity	is_ready	outlay	outlayPacking
993	458	1	Гирлянда лиловая Маруся	190	1	1	18,5	0
994	459	1	Наклейки на шампанское 2 шт черные	60	1	1	2,16	0
995	459	1	Приглашения 6 шт с черным кружевом	90	1	1	2	0
996	459	1	Фотобутафория черно-роз 9 облачек	135	1	1	37,09	0
997	460	1	Фотобутафория черно-роз на рус яз	180	1	1	47,24	0
998	460	1	фата 5 шт (4 малины, 1 белая) 3ярусная	300	1	1	83,5	0
999	461	1	гирлянда-фамилия Кондради	100	1	1	8,71	0
1000	462	1	Фата белая 3 яруса 80 см	80	1	1	12,34	0
1001	462	1	Фата бордо 5 шт 1 ярус 60 см	225	1	1	40,8	0
1002	462	1	Приглашение 30 грн	30	1	1	4,01	0
1003	462	1	Фотобутафория бело-розовый Девичник бордо	180	1	1	47,24	0
1004	462	1	Гирлянда-фамилия Мотрич	80	1	1	10,71	0
1005	463	1	Фотобутафория бело-розовая Девичник	180	1	1	47,24	0
1006	464	1	Табличка с именами	35	1	1	9,25	0
1007	464	1	Гирлянда текстовая	190	1	1	17,7	0
1008	464	1	Гирлянда-кружочки 4 м	80	1	1	3	0
1009	465	1	Топперы Литл мен 8 шт	48	1	1	4,7	0
1010	465	1	Топперы усы 8 шт	40	1	1	1	0
1011	466	1	Постер достижений с фото	180	1	1	43,7	0
1012	467	1	Фотобутафория пин ап в красно белом	130	1	1	41,04	0
1013	467	1	Фата2 яруса 50 см белая	50	1	1	8	0
1014	467	1	Гирлянда-фамилия степанова	100	1	1	11,56	0
1015	468	1	Гирлянда Панда связь	120	1	1	14,01	0
1016	469	1	Гирлянда Masha  розово-черная	200	1	1	20,81	0
1017	469	1	Браслеты пудра 7 штук (2,50 грн/шт)	140	1	1	19,5	0
1018	470	1	гирлянда Хрестини Євочки	160	1	1	16,11	0
1019	470	1	звездочки-облачка 4 м	100	1	1	2	0
1020	471	1	гирлянда з др	190	1	1	16,11	0
1021	471	1	гирлянда Артемчику	150	1	1	15,81	0
1022	471	1	фотобутафория космос	90	1	1	18,69	0
1023	471	1	бутафория планеты ракеты	70	1	1	8,4	0
1024	472	1	метрика	180	1	1	52,24	0
1025	472	1	колпачки 12 шт	180	1	1	50,75	0
1026	472	1	фотобутофория	85	1	1	14,64	0
1027	473	1	речевые таблички девичник 6шт бирюза	90	1	1	25,24	0
1028	474	1	губки 3 шт, короны 3 шт	42	1	1	1,5	0
1029	474	1	фата 5 шт одноярусных длинных 4 бирюзы 1 белая	225	1	1	41	0
1030	475	1	фотобутофория крестины + 2 шт  Возд шар	160	1	1	23,79	0
1031	476	1	Гирлянда зелен Хрещення дамира	140	1	1	16,11	0
1032	477	1	бирочки для гостей 42 шт	85	1	1	7,01	0
1033	477	1	гирлянда Теме	110	1	1	12,41	0
1034	478	1	Набор фотобутафории черно-розовый ДР	110	1	1	15,45	0
1035	479	1	Палочка	120	1	1	0	0
1036	479	1	Карта мародеров	120	1	1	6	0
1037	479	1	письмо из хогвартса	60	1	1	3	0
1038	479	1	Билет на поезд	20	1	1	0,85	0
1039	480	1	Таблички текстовые свадьба 14 шт	160	1	1	46,24	0
1040	480	1	губки 2 шт глиттер	20	1	1	3,5	0
1041	480	1	сердечки 3 шт на шпажке	20	1	1	0,75	0
1042	481	1	Фотобутафория Босс синяя +2 шт	150	1	1	39,15	0
1043	481	1	колпачки 6 шт	90	1	1	29,75	0
1044	481	1	конверт босс	50	1	1	7,71	0
1045	481	1	топперы 20 шт	120	1	1	6,51	0
1046	481	1	обертки на рошен босс 15 шт	90	1	1	30,45	0
1047	482	1	Фотобутафория Девичник в изумрудном	180	1	1	47,24	0
1048	483	1	Фотобутафория пин ап роз	130	1	1	41,04	0
1049	484	1	Речевые облачка арбуз 6 шт	90	1	1	13,45	0
1050	484	1	гирлянда Девичник черно-золотая	110	1	1	13,41	0
1051	484	1	Губы, усы, короны	42	1	1	3,1	0
1052	485	1	Фотобуафория	40	1	1	2,35	0
1053	486	1	Фата бел 3 яруса 60 см	65	1	1	16,85	0
1054	486	1	наклейка на шампанское	30	1	1	2,16	0
1055	486	1	Фотобутафория кантри	170	1	1	21,85	0
1056	487	1	Фотобутафория босс+1	145	1	1	33,1	0
1057	487	1	колпачки 15 шт	225	1	1	59,35	0
1058	488	1	Конверт с боссом	50	1	1	5,01	0
1059	488	1	Фотобутафория Босс	130	1	1	31	0
1060	489	1	Фата зеленая 4 шт + 1 бел 3 яруса	325	1	1	40,54	0
1061	489	1	Фотобутафория зелено-черн на рус девичник	180	1	1	47,24	0
1062	490	1	Топпер в торт  флажки	40	1	1	2,35	0
1063	490	1	Гирлянда радуга СДР	130	1	1	14,26	0
1064	490	1	Гирлянда-круги крупные радуга 4 м	120	1	1	35,85	0
1065	491	1	Колпачки бирюза тедди 20 шт	300	1	1	88,55	0
1066	491	1	Конверт для локона с тедди	50	1	1	5,01	0
1067	491	1	Гирлянда тедди Артему	180	1	1	21,35	0
1068	492	1	Фотобутафория черно-роз с заменой	180	1	1	47,24	0
1069	493	1	Гирлянда голуб с черн Максим	160	1	1	17,96	0
1070	494	1	Гирлянда брайд мейсон	130	1	1	14,26	0
1071	494	1	Кольцо на бокал Невесте красн	6	1	1	0	0
1072	494	1	Фата бел 1 ярус	45	1	1	8,04	0
1073	495	1	Гирлянда тассел черно-золот10 шт	100	1	1	41	0
1074	495	1	гирлянда-звездочки черно-золотые 5 м	100	1	1	10,31	0
1075	496	1	Фотобутафория черно-роз Девичник	200	1	1	47,24	0
1076	497	1	Фотобутафория чб девичник изменить	150	1	1	41,04	0
1077	497	1	наклейки 5 шт	150	1	1	5,86	0
1078	497	1	топперы Пыськи 10 шт (5 без шпажки)	100	1	1	4,35	0
1079	497	1	бирки 5 шт	25	1	1	0,3	0
1080	498	1	Фотобутафория микки	110	1	1	29,45	0
1081	499	1	Гирлянда фамилия черно-зол Норець ГОТОВО	100	1	1	7,86	0
1082	499	1	Браслеты марсала небольшие 5 шт	100	1	1	12	0
1083	499	1	Фотобутафория черно-роз свадеб	130	1	1	36,64	0
1084	499	1	Фата 53 см	55	1	1	6	0
1085	499	1	наклейка 1 шт баблс	30	1	1	2,16	0
1086	500	1	Гирлянда Дивич вечир радуга 1 ряд	110	1	1	12,41	0
1087	500	1	Фотобутафория пин ап радуга на укр яз	130	1	1	41,35	0
1088	501	1	Фотобутафория крестины Возд шар на укр+ МЕЛОЧИ	170	1	1	41,34	0
1089	502	1	Гирлянда бой в голуб	100	1	1	10,56	0
1090	502	1	Фотобутафория беби шауєр в голуб	100	1	1	32,7	0
1091	503	1	Фотобутафория пудра	180	1	1	47,24	0
1092	503	1	Приглашение трусики пудра	15	1	1	1,31	0
1093	504	1	Приглашение с крас цветами !!!!!	30	1	1	7,71	0
1094	504	1	Гирлянда фамилия Таранько	100	1	1	8,4	0
1095	504	1	Фотобутафория девичник бело-красная 10 табличек	120	1	1	45,24	0
1096	505	1	метрика единорог	180	1	1	45,24	0
1097	506	1	фата малиновая и белая одноярусные	90	1	1	14,3	0
1098	506	1	4 таблички	60	1	1	17,34	0
1099	507	1	12 табличек цветных фотобутафория переделать ГОТОВО	140	1	1	48,94	0
1100	508	1	коты фигурки 3 шт	45	1	1	16,34	0
1101	508	1	гирлянда миу миу Кристине 3 года	130	1	1	17,96	0
1102	509	1	наклейки с совами 12шт	85	1	1	11,41	0
1103	510	1	Тремпель	100	1	1	64	0
1104	510	1	Приглашения 18 грн 33+5 шт	684	1	1	212,5	0
1105	510	1	Бонбоньерки 11 грн 85 шт с биркой	935	1	1	366	0
1106	510	1	Коробка для денег	270	1	1	72,7	0
1107	510	1	Наклейка на шампанское	30	1	1	1,85	0
1108	510	1	План рассадки	120	1	1	45,4	0
1109	510	1	Дерево пожеланий	150	1	1	86,7	0
1110	511	1	Набор черній дерзкий англ	130	1	1	41,04	0
1111	511	1	Гирлянда черно-бел Хен пати ГОТОВО	80	1	1	8,71	0
1112	512	1	Фотобутафория бело-красная Девичник	180	1	1	47,24	0
1113	512	1	Гирлянда фамилия Заставна	100	1	1	9,71	0
1114	513	1	фотобутафория черно-розовая	130	1	1	25,05	0
1115	513	1	Гирлянда с хештегом	180	1	1	12,1	0
1116	513	1	гирлянда Довгань	100	1	1	8,71	0
1117	513	1	наклейки 3 шт	90	1	1	3,7	0
1118	513	1	шпажки фламинго 10 шт	60	1	1	7,4	0
1119	513	1	фотобутафория бледно-розовая	140	1	1	14,45	0
1120	513	1	сертификат невесты	120	1	1	45,24	0
1121	514	1	фотобутафория гаваи	130	1	1	29,55	0
1122	514	1	10 табличек (5 в розовом ободке, 5 в синем)	150	1	1	21,85	0
1123	514	1	гирлянда тропическая 15 листьев 10 цветков	275	1	1	10,85	0
1124	515	1	фотобутафория  киндер	160	1	1	39,99	0
1125	515	1	топперы с имнами гостей 20 шт киндер	140	1	1	12,4	0
1126	515	1	гирлянда текстовая ТОППЕР В ТОРТ	130	1	1	16,36	0
1127	515	1	яйцо, кепка, табличка (для кенди бара) 6 шт	60	1	1	0	0
1128	515	1	тассел 10 кистей красно-белые	100	1	1	27	0
1129	516	1	Фата 3 яруса 60 см белая	65	1	1	14,8	0
1130	516	1	гирлянда фамилия черная с бел.буквами Овчар	100	1	1	6,46	0
1131	516	1	3 браслета фатин с кружечком	60	1	1	9,55	0
1132	516	1	4 текстовых таблички в черно-белом с блестками	60	1	1	9,94	0
1133	517	1	Тассел 12 шт бордо-золото	120	1	1	45,6	0
1134	517	1	гирлянда дівич вечір бордо	110	1	1	12,01	0
1135	517	1	фотобутафория бордо	130	1	1	29,19	0
1136	517	1	топперы 6 шт	36	1	1	0,31	0
1137	518	1	Гирлянда Хрещення Даніїла босс	150	1	1	15,71	0
1138	519	1	фотобутафория Бонд	160	1	1	17,74	0
1139	520	1	гирлянда Палац нареченої	140	1	1	18,81	0
1140	521	1	фотобутафория пончик с измен текстом	140	1	1	36,64	0
1141	522	1	фотобутафория розово-золотая	140	1	1	14,45	0
1142	522	1	фотобутафория пудра на английском (с заменой)	150	1	1	39,5	0
1143	523	1	фотобутафория цветные облачка	140	1	1	48,94	0
1144	524	1	кольца на бокалы 5 шт	30	1	1	0,31	0
1145	524	1	гирлянда Калейнік черно-золотая	120	1	1	8,1	0
1146	524	1	фотобутафория на англ. Яз. Черно-золотые (с заменой)	150	1	1	41,04	0
1147	525	1	гирлянда Ирочка бест хен пати	240	1	1	18,96	0
1148	525	1	наклейка на шампанское белая	30	1	1	1,85	0
1149	526	1	фотобутафория фиолетово-черная	180	1	1	47,24	0
1150	526	1	фата 1 ярусная фиолет	45	1	1	10	0
1151	526	1	браслеты 12 шт фиолет	240	1	1	32	0
1152	527	1	фотобутафория 14 табличек золото	140	1	1	33,95	0
1153	527	1	губки 6 шт	36	1	1	1,5	0
1154	527	1	гирлянда фамилия Колісник бордо	120	1	1	8,61	0
1155	528	1	фотобутафория розово- золотая только 4 таблички, губы, очки с надписью	76	1	1	11,6	0
1156	529	1	фотобутафория розово-золотая 12 табличек (изм)	165	1	1	26,05	0
1157	529	1	фата 3 яруснаябелая	65	1	1	14,54	0
1158	530	1	гирлянда черно-золотая Мигачева	120	1	1	8,51	0
1159	531	1	гирлянда розовая Дашуні 1 рочок	120	1	1	12,16	0
